2026-09-06 02:23:22.912 | INFO     | amisim.application | 0.00/0.00s | - -> Settings loaded
2026-09-06 02:57:27.441 | WARNING  | amisim.setting | 0.00/0.00s | - -> Unknown settings field detected: CONDA.PREFIX. Registering dynamic runtime field as string.
2026-09-06 02:57:27.441 | WARNING  | amisim.setting | 0.00/0.00s | - -> Unknown settings field detected: CONDA.PREFIX_1. Registering dynamic runtime field as string.
2026-09-06 02:57:27.441 | WARNING  | amisim.setting | 0.00/0.00s | - -> Unknown settings field detected: CONDA.PROMPT_MODIFIER. Registering dynamic runtime field as string.
2026-09-06 02:57:27.441 | WARNING  | amisim.setting | 0.00/0.00s | - -> Unknown settings field detected: CONDA.PYTHON_EXE. Registering dynamic runtime field as string.
2026-09-06 02:57:27.442 | WARNING  | amisim.setting | 0.00/0.00s | - -> Unknown settings field detected: CONDA.ROOT. Registering dynamic runtime field as string.
2026-09-06 02:57:27.442 | WARNING  | amisim.setting | 0.00/0.00s | - -> Unknown settings field detected: CONDA.SHLVL. Registering dynamic runtime field as string.
2026-09-06 02:57:27.442 | WARNING  | amisim.setting | 0.00/0.00s | - -> Unknown settings section detected: COPILOT. Creating dynamic section at runtime.
2026-09-06 02:57:27.442 | WARNING  | amisim.setting | 0.00/0.00s | - -> Unknown settings field detected: COPILOT.AGENT. Registering dynamic runtime field as string.
2026-09-06 02:57:27.442 | WARNING  | amisim.setting | 0.00/0.00s | - -> Unknown settings field detected: COPILOT.DEBUG_NONCE. Registering dynamic runtime field as string.
2026-09-06 02:57:27.442 | WARNING  | amisim.setting | 0.00/0.00s | - -> Unknown settings section detected: DBUS. Creating dynamic section at runtime.
2026-09-06 02:57:27.443 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: DBUS.SESSION_BUS_ADDRESS. Registering dynamic runtime field as string.
2026-09-06 02:57:27.443 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings section detected: DEBIAN. Creating dynamic section at runtime.
2026-09-06 02:57:27.443 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: DEBIAN.FRONTEND. Registering dynamic runtime field as string.
2026-09-06 02:57:27.443 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings section detected: DEBUGINFOD. Creating dynamic section at runtime.
2026-09-06 02:57:27.443 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: DEBUGINFOD.URLS. Registering dynamic runtime field as string.
2026-09-06 02:57:27.443 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings section detected: FNM. Creating dynamic section at runtime.
2026-09-06 02:57:27.444 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: FNM.ARCH. Registering dynamic runtime field as string.
2026-09-06 02:57:27.444 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: FNM.COREPACK_ENABLED. Registering dynamic runtime field as string.
2026-09-06 02:57:27.444 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: FNM.DIR. Registering dynamic runtime field as string.
2026-09-06 02:57:27.444 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: FNM.LOGLEVEL. Registering dynamic runtime field as string.
2026-09-06 02:57:27.444 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: FNM.MULTISHELL_PATH. Registering dynamic runtime field as string.
2026-09-06 02:57:27.444 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: FNM.NODE_DIST_MIRROR. Registering dynamic runtime field as string.
2026-09-06 02:57:27.445 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: FNM.RESOLVE_ENGINES. Registering dynamic runtime field as string.
2026-09-06 02:57:27.445 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: FNM.VERSION_FILE_STRATEGY. Registering dynamic runtime field as string.
2026-09-06 02:57:27.445 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings section detected: GIT. Creating dynamic section at runtime.
2026-09-06 02:57:27.445 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: GIT.ASKPASS. Registering dynamic runtime field as string.
2026-09-06 02:57:27.445 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: GIT.EDITOR. Registering dynamic runtime field as string.
2026-09-06 02:57:27.445 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: GIT.MERGE_AUTOEDIT. Registering dynamic runtime field as string.
2026-09-06 02:57:27.446 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: GIT.PAGER. Registering dynamic runtime field as string.
2026-09-06 02:57:27.446 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings section detected: HADOOP. Creating dynamic section at runtime.
2026-09-06 02:57:27.446 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: HADOOP.HOME. Registering dynamic runtime field as string.
2026-09-06 02:57:27.446 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings section detected: JAVA. Creating dynamic section at runtime.
2026-09-06 02:57:27.446 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: JAVA.HOME. Registering dynamic runtime field as string.
2026-09-06 02:57:27.446 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings section detected: LD. Creating dynamic section at runtime.
2026-09-06 02:57:27.447 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: LD.LIBRARY_PATH. Registering dynamic runtime field as string.
2026-09-06 02:57:27.447 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings section detected: LIBVIRT. Creating dynamic section at runtime.
2026-09-06 02:57:27.447 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: LIBVIRT.DEFAULT_URI. Registering dynamic runtime field as string.
2026-09-06 02:57:27.447 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings section detected: LS. Creating dynamic section at runtime.
2026-09-06 02:57:27.447 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: LS.COLORS. Registering dynamic runtime field as string.
2026-09-06 02:57:27.447 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings section detected: PYDEVD. Creating dynamic section at runtime.
2026-09-06 02:57:27.448 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: PYDEVD.DISABLE_FILE_VALIDATION. Registering dynamic runtime field as string.
2026-09-06 02:57:27.448 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings section detected: PYTEST. Creating dynamic section at runtime.
2026-09-06 02:57:27.449 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: PYTEST.CURRENT_TEST. Registering dynamic runtime field as string.
2026-09-06 02:57:27.449 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: PYTEST.VERSION. Registering dynamic runtime field as string.
2026-09-06 02:57:27.449 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings section detected: PYTHON. Creating dynamic section at runtime.
2026-09-06 02:57:27.450 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: PYTHON.BASIC_REPL. Registering dynamic runtime field as string.
2026-09-06 02:57:27.450 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings section detected: QT. Creating dynamic section at runtime.
2026-09-06 02:57:27.451 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: QT.XCB_GL_INTEGRATION. Registering dynamic runtime field as string.
2026-09-06 02:57:27.452 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings section detected: SSH. Creating dynamic section at runtime.
2026-09-06 02:57:27.452 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: SSH.CLIENT. Registering dynamic runtime field as string.
2026-09-06 02:57:27.452 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: SSH.CONNECTION. Registering dynamic runtime field as string.
2026-09-06 02:57:27.453 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings section detected: TERM. Creating dynamic section at runtime.
2026-09-06 02:57:27.453 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: TERM.PROGRAM. Registering dynamic runtime field as string.
2026-09-06 02:57:27.453 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: TERM.PROGRAM_VERSION. Registering dynamic runtime field as string.
2026-09-06 02:57:27.454 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings section detected: VSCODE. Creating dynamic section at runtime.
2026-09-06 02:57:27.454 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: VSCODE.DEBUGPY_ADAPTER_ENDPOINTS. Registering dynamic runtime field as string.
2026-09-06 02:57:27.454 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: VSCODE.GIT_ASKPASS_EXTRA_ARGS. Registering dynamic runtime field as string.
2026-09-06 02:57:27.455 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: VSCODE.GIT_ASKPASS_MAIN. Registering dynamic runtime field as string.
2026-09-06 02:57:27.455 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: VSCODE.GIT_ASKPASS_NODE. Registering dynamic runtime field as string.
2026-09-06 02:57:27.455 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: VSCODE.GIT_IPC_HANDLE. Registering dynamic runtime field as string.
2026-09-06 02:57:27.456 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: VSCODE.IPC_HOOK_CLI. Registering dynamic runtime field as string.
2026-09-06 02:57:27.456 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: VSCODE.PYTHON_AUTOACTIVATE_GUARD. Registering dynamic runtime field as string.
2026-09-06 02:57:27.456 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings section detected: XDG. Creating dynamic section at runtime.
2026-09-06 02:57:27.457 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: XDG.DATA_DIRS. Registering dynamic runtime field as string.
2026-09-06 02:57:27.457 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: XDG.RUNTIME_DIR. Registering dynamic runtime field as string.
2026-09-06 02:57:27.457 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: XDG.SESSION_CLASS. Registering dynamic runtime field as string.
2026-09-06 02:57:27.458 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: XDG.SESSION_ID. Registering dynamic runtime field as string.
2026-09-06 02:57:27.458 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: XDG.SESSION_TYPE. Registering dynamic runtime field as string.
2026-09-06 02:57:27.459 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings section detected: AI. Creating dynamic section at runtime.
2026-09-06 02:57:27.460 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: AI.AGENT. Registering dynamic runtime field as string.
2026-09-06 02:57:27.460 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings section detected: BUNDLED. Creating dynamic section at runtime.
2026-09-06 02:57:27.460 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: BUNDLED.DEBUGPY_PATH. Registering dynamic runtime field as string.
2026-09-06 02:57:27.461 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings section detected: CONDA. Creating dynamic section at runtime.
2026-09-06 02:57:27.461 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: CONDA.DEFAULT_ENV. Registering dynamic runtime field as string.
2026-09-06 02:57:27.461 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: CONDA.EXE. Registering dynamic runtime field as string.
2026-09-06 02:57:27.462 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: CONDA.PREFIX. Registering dynamic runtime field as string.
2026-09-06 02:57:27.462 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: CONDA.PREFIX_1. Registering dynamic runtime field as string.
2026-09-06 02:57:27.462 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: CONDA.PROMPT_MODIFIER. Registering dynamic runtime field as string.
2026-09-06 02:57:27.463 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: CONDA.PYTHON_EXE. Registering dynamic runtime field as string.
2026-09-06 02:57:27.463 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: CONDA.ROOT. Registering dynamic runtime field as string.
2026-09-06 02:57:27.463 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: CONDA.SHLVL. Registering dynamic runtime field as string.
2026-09-06 02:57:27.464 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings section detected: COPILOT. Creating dynamic section at runtime.
2026-09-06 02:57:27.464 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: COPILOT.AGENT. Registering dynamic runtime field as string.
2026-09-06 02:57:27.464 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: COPILOT.DEBUG_NONCE. Registering dynamic runtime field as string.
2026-09-06 02:57:27.465 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings section detected: DBUS. Creating dynamic section at runtime.
2026-09-06 02:57:27.465 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: DBUS.SESSION_BUS_ADDRESS. Registering dynamic runtime field as string.
2026-09-06 02:57:27.465 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings section detected: DEBIAN. Creating dynamic section at runtime.
2026-09-06 02:57:27.466 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: DEBIAN.FRONTEND. Registering dynamic runtime field as string.
2026-09-06 02:57:27.466 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings section detected: DEBUGINFOD. Creating dynamic section at runtime.
2026-09-06 02:57:27.467 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: DEBUGINFOD.URLS. Registering dynamic runtime field as string.
2026-09-06 02:57:27.467 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings section detected: FNM. Creating dynamic section at runtime.
2026-09-06 02:57:27.467 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: FNM.ARCH. Registering dynamic runtime field as string.
2026-09-06 02:57:27.468 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: FNM.COREPACK_ENABLED. Registering dynamic runtime field as string.
2026-09-06 02:57:27.468 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: FNM.DIR. Registering dynamic runtime field as string.
2026-09-06 02:57:27.468 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: FNM.LOGLEVEL. Registering dynamic runtime field as string.
2026-09-06 02:57:27.469 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: FNM.MULTISHELL_PATH. Registering dynamic runtime field as string.
2026-09-06 02:57:27.469 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: FNM.NODE_DIST_MIRROR. Registering dynamic runtime field as string.
2026-09-06 02:57:27.470 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: FNM.RESOLVE_ENGINES. Registering dynamic runtime field as string.
2026-09-06 02:57:27.470 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: FNM.VERSION_FILE_STRATEGY. Registering dynamic runtime field as string.
2026-09-06 02:57:27.471 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings section detected: GIT. Creating dynamic section at runtime.
2026-09-06 02:57:27.471 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: GIT.ASKPASS. Registering dynamic runtime field as string.
2026-09-06 02:57:27.471 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: GIT.EDITOR. Registering dynamic runtime field as string.
2026-09-06 02:57:27.472 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: GIT.MERGE_AUTOEDIT. Registering dynamic runtime field as string.
2026-09-06 02:57:27.472 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: GIT.PAGER. Registering dynamic runtime field as string.
2026-09-06 02:57:27.472 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings section detected: HADOOP. Creating dynamic section at runtime.
2026-09-06 02:57:27.474 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings field detected: HADOOP.HOME. Registering dynamic runtime field as string.
2026-09-06 02:57:27.474 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings section detected: JAVA. Creating dynamic section at runtime.
2026-09-06 02:57:27.475 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings field detected: JAVA.HOME. Registering dynamic runtime field as string.
2026-09-06 02:57:27.475 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings section detected: LD. Creating dynamic section at runtime.
2026-09-06 02:57:27.476 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings field detected: LD.LIBRARY_PATH. Registering dynamic runtime field as string.
2026-09-06 02:57:27.476 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings section detected: LIBVIRT. Creating dynamic section at runtime.
2026-09-06 02:57:27.477 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings field detected: LIBVIRT.DEFAULT_URI. Registering dynamic runtime field as string.
2026-09-06 02:57:27.477 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings section detected: LS. Creating dynamic section at runtime.
2026-09-06 02:57:27.477 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings field detected: LS.COLORS. Registering dynamic runtime field as string.
2026-09-06 02:57:27.478 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings section detected: PYDEVD. Creating dynamic section at runtime.
2026-09-06 02:57:27.478 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings field detected: PYDEVD.DISABLE_FILE_VALIDATION. Registering dynamic runtime field as string.
2026-09-06 02:57:27.478 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings section detected: PYTEST. Creating dynamic section at runtime.
2026-09-06 02:57:27.479 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings field detected: PYTEST.CURRENT_TEST. Registering dynamic runtime field as string.
2026-09-06 02:57:27.479 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings field detected: PYTEST.VERSION. Registering dynamic runtime field as string.
2026-09-06 02:57:27.479 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings section detected: PYTHON. Creating dynamic section at runtime.
2026-09-06 02:57:27.480 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings field detected: PYTHON.BASIC_REPL. Registering dynamic runtime field as string.
2026-09-06 02:57:27.480 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings section detected: QT. Creating dynamic section at runtime.
2026-09-06 02:57:27.480 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings field detected: QT.XCB_GL_INTEGRATION. Registering dynamic runtime field as string.
2026-09-06 02:57:27.481 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings section detected: SSH. Creating dynamic section at runtime.
2026-09-06 02:57:27.481 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings field detected: SSH.CLIENT. Registering dynamic runtime field as string.
2026-09-06 02:57:27.481 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings field detected: SSH.CONNECTION. Registering dynamic runtime field as string.
2026-09-06 02:57:27.482 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings section detected: TERM. Creating dynamic section at runtime.
2026-09-06 02:57:27.482 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings field detected: TERM.PROGRAM. Registering dynamic runtime field as string.
2026-09-06 02:57:27.482 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings field detected: TERM.PROGRAM_VERSION. Registering dynamic runtime field as string.
2026-09-06 02:57:27.483 | WARNING  | amisim.setting | 0.00/0.05s | - -> Unknown settings section detected: VSCODE. Creating dynamic section at runtime.
2026-09-06 02:57:27.483 | WARNING  | amisim.setting | 0.00/0.05s | - -> Unknown settings field detected: VSCODE.DEBUGPY_ADAPTER_ENDPOINTS. Registering dynamic runtime field as string.
2026-09-06 02:57:27.483 | WARNING  | amisim.setting | 0.00/0.05s | - -> Unknown settings field detected: VSCODE.GIT_ASKPASS_EXTRA_ARGS. Registering dynamic runtime field as string.
2026-09-06 02:57:27.484 | WARNING  | amisim.setting | 0.00/0.05s | - -> Unknown settings field detected: VSCODE.GIT_ASKPASS_MAIN. Registering dynamic runtime field as string.
2026-09-06 02:57:27.484 | WARNING  | amisim.setting | 0.00/0.05s | - -> Unknown settings field detected: VSCODE.GIT_ASKPASS_NODE. Registering dynamic runtime field as string.
2026-09-06 02:57:27.485 | WARNING  | amisim.setting | 0.00/0.05s | - -> Unknown settings field detected: VSCODE.GIT_IPC_HANDLE. Registering dynamic runtime field as string.
2026-09-06 02:57:27.485 | WARNING  | amisim.setting | 0.00/0.05s | - -> Unknown settings field detected: VSCODE.IPC_HOOK_CLI. Registering dynamic runtime field as string.
2026-09-06 02:57:27.485 | WARNING  | amisim.setting | 0.00/0.05s | - -> Unknown settings field detected: VSCODE.PYTHON_AUTOACTIVATE_GUARD. Registering dynamic runtime field as string.
2026-09-06 02:57:27.485 | WARNING  | amisim.setting | 0.00/0.05s | - -> Unknown settings section detected: XDG. Creating dynamic section at runtime.
2026-09-06 02:57:27.486 | WARNING  | amisim.setting | 0.00/0.05s | - -> Unknown settings field detected: XDG.DATA_DIRS. Registering dynamic runtime field as string.
2026-09-06 02:57:27.487 | WARNING  | amisim.setting | 0.00/0.05s | - -> Unknown settings field detected: XDG.RUNTIME_DIR. Registering dynamic runtime field as string.
2026-09-06 02:57:27.487 | WARNING  | amisim.setting | 0.00/0.05s | - -> Unknown settings field detected: XDG.SESSION_CLASS. Registering dynamic runtime field as string.
2026-09-06 02:57:27.487 | WARNING  | amisim.setting | 0.00/0.05s | - -> Unknown settings field detected: XDG.SESSION_ID. Registering dynamic runtime field as string.
2026-09-06 02:57:27.488 | WARNING  | amisim.setting | 0.00/0.05s | - -> Unknown settings field detected: XDG.SESSION_TYPE. Registering dynamic runtime field as string.
2026-09-06 02:57:27.492 | WARNING  | amisim.setting | 0.00/0.05s | - -> Unknown settings section detected: AI. Creating dynamic section at runtime.
2026-09-06 02:57:27.492 | WARNING  | amisim.setting | 0.00/0.05s | - -> Unknown settings field detected: AI.AGENT. Registering dynamic runtime field as string.
2026-09-06 02:57:27.492 | WARNING  | amisim.setting | 0.00/0.05s | - -> Unknown settings section detected: BUNDLED. Creating dynamic section at runtime.
2026-09-06 02:57:27.492 | WARNING  | amisim.setting | 0.00/0.05s | - -> Unknown settings field detected: BUNDLED.DEBUGPY_PATH. Registering dynamic runtime field as string.
2026-09-06 02:57:27.492 | WARNING  | amisim.setting | 0.00/0.06s | - -> Unknown settings section detected: CONDA. Creating dynamic section at runtime.
2026-09-06 02:57:27.493 | WARNING  | amisim.setting | 0.00/0.06s | - -> Unknown settings field detected: CONDA.DEFAULT_ENV. Registering dynamic runtime field as string.
2026-09-06 02:57:27.493 | WARNING  | amisim.setting | 0.00/0.06s | - -> Unknown settings field detected: CONDA.EXE. Registering dynamic runtime field as string.
2026-09-06 02:57:27.493 | WARNING  | amisim.setting | 0.00/0.06s | - -> Unknown settings field detected: CONDA.PREFIX. Registering dynamic runtime field as string.
2026-09-06 02:57:27.493 | WARNING  | amisim.setting | 0.00/0.06s | - -> Unknown settings field detected: CONDA.PREFIX_1. Registering dynamic runtime field as string.
2026-09-06 02:57:27.493 | WARNING  | amisim.setting | 0.00/0.06s | - -> Unknown settings field detected: CONDA.PROMPT_MODIFIER. Registering dynamic runtime field as string.
2026-09-06 02:57:27.493 | WARNING  | amisim.setting | 0.00/0.06s | - -> Unknown settings field detected: CONDA.PYTHON_EXE. Registering dynamic runtime field as string.
2026-09-06 02:57:27.494 | WARNING  | amisim.setting | 0.00/0.06s | - -> Unknown settings field detected: CONDA.ROOT. Registering dynamic runtime field as string.
2026-09-06 02:57:27.494 | WARNING  | amisim.setting | 0.00/0.06s | - -> Unknown settings field detected: CONDA.SHLVL. Registering dynamic runtime field as string.
2026-09-06 02:57:27.494 | WARNING  | amisim.setting | 0.00/0.06s | - -> Unknown settings section detected: COPILOT. Creating dynamic section at runtime.
2026-09-06 02:57:27.495 | WARNING  | amisim.setting | 0.00/0.06s | - -> Unknown settings field detected: COPILOT.AGENT. Registering dynamic runtime field as string.
2026-09-06 02:57:27.496 | WARNING  | amisim.setting | 0.00/0.06s | - -> Unknown settings field detected: COPILOT.DEBUG_NONCE. Registering dynamic runtime field as string.
2026-09-06 02:57:27.496 | WARNING  | amisim.setting | 0.00/0.06s | - -> Unknown settings section detected: DBUS. Creating dynamic section at runtime.
2026-09-06 02:57:27.496 | WARNING  | amisim.setting | 0.00/0.06s | - -> Unknown settings field detected: DBUS.SESSION_BUS_ADDRESS. Registering dynamic runtime field as string.
2026-09-06 02:57:27.496 | WARNING  | amisim.setting | 0.00/0.06s | - -> Unknown settings section detected: DEBIAN. Creating dynamic section at runtime.
2026-09-06 02:57:27.498 | WARNING  | amisim.setting | 0.00/0.06s | - -> Unknown settings field detected: DEBIAN.FRONTEND. Registering dynamic runtime field as string.
2026-09-06 02:57:27.498 | WARNING  | amisim.setting | 0.00/0.06s | - -> Unknown settings section detected: DEBUGINFOD. Creating dynamic section at runtime.
2026-09-06 02:57:27.498 | WARNING  | amisim.setting | 0.00/0.06s | - -> Unknown settings field detected: DEBUGINFOD.URLS. Registering dynamic runtime field as string.
2026-09-06 02:57:27.498 | WARNING  | amisim.setting | 0.00/0.06s | - -> Unknown settings section detected: FNM. Creating dynamic section at runtime.
2026-09-06 02:57:27.500 | WARNING  | amisim.setting | 0.00/0.06s | - -> Unknown settings field detected: FNM.ARCH. Registering dynamic runtime field as string.
2026-09-06 02:57:27.500 | WARNING  | amisim.setting | 0.00/0.06s | - -> Unknown settings field detected: FNM.COREPACK_ENABLED. Registering dynamic runtime field as string.
2026-09-06 02:57:27.500 | WARNING  | amisim.setting | 0.00/0.06s | - -> Unknown settings field detected: FNM.DIR. Registering dynamic runtime field as string.
2026-09-06 02:57:27.500 | WARNING  | amisim.setting | 0.00/0.06s | - -> Unknown settings field detected: FNM.LOGLEVEL. Registering dynamic runtime field as string.
2026-09-06 02:57:27.501 | WARNING  | amisim.setting | 0.00/0.06s | - -> Unknown settings field detected: FNM.MULTISHELL_PATH. Registering dynamic runtime field as string.
2026-09-06 02:57:27.502 | WARNING  | amisim.setting | 0.00/0.06s | - -> Unknown settings field detected: FNM.NODE_DIST_MIRROR. Registering dynamic runtime field as string.
2026-09-06 02:57:27.502 | WARNING  | amisim.setting | 0.00/0.06s | - -> Unknown settings field detected: FNM.RESOLVE_ENGINES. Registering dynamic runtime field as string.
2026-09-06 02:57:27.502 | WARNING  | amisim.setting | 0.00/0.06s | - -> Unknown settings field detected: FNM.VERSION_FILE_STRATEGY. Registering dynamic runtime field as string.
2026-09-06 02:57:27.503 | WARNING  | amisim.setting | 0.00/0.07s | - -> Unknown settings section detected: GIT. Creating dynamic section at runtime.
2026-09-06 02:57:27.504 | WARNING  | amisim.setting | 0.00/0.07s | - -> Unknown settings field detected: GIT.ASKPASS. Registering dynamic runtime field as string.
